,class,predicted,top_10_tokens
1859,10,8,"['传播', '标识', '户外媒体', '公关', '整合营销', '执行', '策划', '广告', '华中地区', '2010年12月', '变动', '制作', '后端', '前端', '广告行业', '广告公司', '服务供应商', '衍生', '设计', '影响力', '房地产', '成立', '综合性', '工作', '业务', '内容', '基础', '一体', '核心', '发展', '发生', '集']"
1860,6,9,"['江苏省', '法宁格', '挤塑聚苯乙烯泡沫塑料', '发泡剂', '示范', '建筑节能', '节能', '企业', '保温', '世界', '认定为', '证书', '国家', '新型', '挤塑保温隔热板', '南水北调工程', '宁杭', '沪杭高铁', '润恒集团', '双汇集团', '中南集团', '重工', '多边', '联合国开发计划署', '中国国家环保部', '四川消防研究所', '轻工业塑料加工应用研究所', '江苏省产品质量监督检验研究院', '聚苯乙烯', '实用新型专利奖', '远大', '示范作用']"
1861,3,8,"['测试', '终端', '移动应用', '网络性能', '质量', '评测', '性能', '互联网', '实时', '网络', '上线', '监测', '体验', '手机', '分析', '移动互联网', '综合测试', '数据测试', '测试点', '云端服务器', '拨测', '功能', '告警', '监测数据', '利用', '适配', '自动化', '手机用户', '建议', '上传', '生成', '真实']"
1862,4,5,"['养鸡', '养鸡笼', '养殖', '用笼', '网片', '阶梯式', '家禽', '立式', '各类型', '畜禽', '农户', '成套', '系统', '设施', '销售', '研发', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN']"
1863,3,10,"['涉密信息系统', '物联网', '二进制', '安全隐患', '过程', '一体化', '漏洞', '党政机关', '感知', '态势', '充分发挥', '网络安全', '全程', '平台', '评估', '挖掘', '军工', '信息系统', '监测', '保障', '解决', '运行', '电子商务', '核心技术', '规划', '服务提供商', '检测', '重点', '面向', '单位', '研究', '优势']"
1864,10,0,"['电视剧', '发行', '电视台', '播放', '新媒体', '可售', '制作', '筹划', '播映权', '传播权', '剧本', '信息网络', '拍摄', '作品', '版权', '签订', '对外', '合同', '获取', '许可', '渠道', '方式', '投资', '收入', '平台', '业务', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN']"
1865,7,9,"['种猪', '大白', '长白', '仔猪', '祖代', '育肥', '饲养', '纯种', '一元', '代猪', '二元', '原种', '杂交', '父母', '国家农业部', '生猪', '评为', '证书', '品种', '销售', '不适宜', '河北省畜牧兽医局', '无公害畜', '杜洛克', '祖代猪', '育成', '二元猪', '有机产品认证', '育种场', '润泽', '示范场', '猪繁育']"
1866,4,10,"['电动', '仓储', '持续性', '提高', '新市场', '制造型', '能力', '延长', '海外市场', '状况', '毛利率', '国内市场', '市场占有率', '稳定性', '盈利', '客户资源', '生产能力', '产品开发', '车辆', '计划', '研发', '产品销售', '水平', '产品质量', '现有', '产业链', '始终', '完善', '渠道', '拓展', '未来', '重点']"
1867,4,7,"['专用设备', '制造业', '大类', '铝制品', '23号', '公告', '股转系统', '行业', '2015', '装备', '铝屑', '制造', '自动化', '车轮', '设计', '回收利用', '工业', '废弃物', '资本品', '水利水电', '循环利用', '12101511', '铝合金', '节能环保', '成套', '研发', '挂牌公司投资型行业分类指引', '专用', '生产线', '中国证监会', '挂牌公司管理型行业分类指引', '机械']"
1868,6,1,"['胶合板', '原木', '苗木', '呈上升', '比例', '减小', '326', '398', '持续增长', '总收入', '14', '趋势', '销售', '板块', '加大', '销售收入', '占比', '投入', '未来', '2014年', '2015年', '主营业务收入', '期内', '报告', '业务', '占', '759.70元', '759.04元', '100%', '99.90%', 'UNKNOWN', 'UNKNOWN']"
1869,3,10,"['航道', '遥测遥控', '数字方舟', '遥报', '航标', '水位', '水运', '遥测', '信息化', '终端', '交通', '遥测遥控系统', '支持软件', '其所处', '智能分析', '终端设备', '业务管理', '动态', '通用', '系统软件', '平台', '系统', '物联网', '监测', '信息技术服务业', '细分行业', '应用软件', '运维', '大数据', '硬件', '配套', '供应商']"
1870,10,1,"['投放', '分账片', '305', '496', '贴片', '851', '新媒体营销', '76', '营业收入', '广告代理', '尚未', '电影', '8月', '布局', '进口', '互动', '经审计', '媒体', '2013年度', '方式', '广告', '业务', '2014年度', '收入', '比重', '营销', '资源', '代理', '建设', '互联网', '2015年', '主营业务收入']"
1871,5,2,"['体外诊断试剂', '医疗器械生产企业许可证', '医疗器械经营企业许可证', '设备', '工作', '检测', '核准', '销售', '技术', '研发', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN']"
1872,4,9,"['碾米', '单机', '金奖', '碾米机', '中机星', '机械', '成套设备', '大米', '低温', '国家粮食局', '湖北粮油精品展示交易会', '设备', '鉴定证书', '博览会', '荣获', '大型', '农业', '粮油', '湖北省', '鉴定', '科学技术', '机械制造', '著名商标', '清理', '去石', '砻谷', '谷糙分离', '装配成', '优质稻', '湖北省粮食行业协会粮机专业会', '第十一届', '第十三届']"
1873,7,5,"['种子', '农作物', '玉米种', '原种', '杂交', '小麦', '培育', '零售', '批发', '咨询服务', '推广', '各类', '研发', '加工', '经营', '企业', '销售', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN']"
1874,4,9,"['不含', '贸易', '次氯酸钠', '硫化钠', '水合肼', '碳化', '丙烯酸正丁酯', '丙烯酸乙酯', '丙烯酸甲酯', '乙酸', '过氧化', '碳酸', '乙基', '己基', '二氧', '乙烷', '异丁醛', '氯乙烯', '焦炭', '聚烯烃', '丙烯酸', '不在', '北京地区', '氢氧化钠', '苯乙烯', '金属矿', '双氧水', '甲醇', '大宗商品', '小汽车', '实物', '燃料油']"
1875,3,6,"['技术', '监控', '清远市工商行政管理局', '保安器材', '导航系统', '系统集成', '科研项目', '技术开发', '电子计算机', '技术成果', '增值电信业务经营许可证', '地理信息系统', '卫星', '车载', '计算', '位置', '增值电信业务', '系统', '技术推广', '开发', '设备', '研制', '智慧', '转让', '交通', '租赁', '技术转让', '通信', '机械设备', '硬件', '电子产品', '核准']"
1876,10,8,"['般若', '活动', '管理系统', '策划', '整合营销', '批准', '般若股份', '1995年12月1日', '般若会议签到系统', '般若酒店', '般若汽车售后', '6套', '极富', '法定', '电脑打字', '校对', '打印服务', '管理', '体验式营销', '传播方式', '复印', '企业', '录入', '经营', '设计', '内有', '推广', '智能', '本市', '品牌', '依法', '包装装潢']"
1877,4,3,"['治理', '生态', '节水', '土壤', '施工', '沙漠化', '河湖', '疏浚', '复垦', '河堤', '水污染', '盐碱地', '水资源管理', '农田', '水土保持', '劳务分包', '模板', '饮水', '灌溉工程', '水利水电', '水利水电工程', '改良', '土石方', '批准', '灌溉', '修复', '工程施工', '租赁', '咨询服务', '机械', '建筑', '后方']"
1878,5,1,"['辐射', '核辐射', '辐射改性', '辐射加工', '射线', '灭菌', '卫生用品', '百余种', '加工业', '逐年', '消毒', '调味品', '少量', '包装材料', '保健品', '对象', '增加', '细分行业', '药品', '成立', '所属', '医疗', '食品', '覆盖', '技术', '收入', '发生变化', '技术开发', '2012年', '2014年', '2015年', '主营业务收入']"
1879,3,8,"['移动医疗', '医佳云', '就医', '平台', '医疗', '患者', '建筑智能化', '综合', '流程', '医院', '建筑智能化信息系统工程', '新生力量', '智能化', '业务链涵盖智能化工程', '信息系统工程', '投入市场', '全民', '独具', '优势', '将会', '各个环节', '沟通', '公共安全', '2016年', '市场', '管理', '前期', '领先水平', '两大', '方案设计', '信息系统', '研发']"
1880,3,10,"['政务', '智慧', '软件技术', '运维', '政府', '财政', '着重', '技术开发', '服务过程', '部门', '切入点', '科研机构', '需求', '持续的', '相结合', '采集', '创造', '获取', '价值', '培训', '认可', '目标', '大数据', '服务提供商', '数据', '实施', '技术', '信息化', '优质', '咨询', '软件', '综合']"
1881,10,8,"['团队', '数字营销', '四方', '传播', '创意', '报媒', '3年以上', '药业', '忠实', '整合', '文案', '资源', '快消', '市场调研', '积淀', '配备', '户外', '独家', '配合', '公关', '业绩', '购买', '品牌形象', '电器', '投放', '知名品牌', '策略', '注重', '电视', '媒介', '关系', '执行']"
1882,3,9,"['总包商', '典型', '事业单位', '政府机构', '维护', '信息系统集成', '上海创至计算机科技股份有限公司', '裁判', '纠错', '法律文书', '上海市第一中级人民法院', '上海浦东新区人民法院', '上海市普陀区人民法院', '上海市地方税务局长宁分局', '上海浦东干部学院', '上海市档案局', '上海市普陀区长征镇老年学校', '上海市松江区新闵小学', '上海金桥信息股份有限公司', '上海浦东华宇信息技术有限公司', '上海亿爵机电设备有限公司', '佳通轮胎', '软硬件', '引用', '文书', '投资有限公司', '项目', '敏感', '集中监控', '屏蔽', '法院', '网络']"
1883,9,3,"['减震', '高分子', '汽车', '共混', '胶芯', '推力', '组装厂', '零部件', '减震类', '胶垫', '重型卡车', '弹性体', '独创', '商用', '材料', '精密机械', '加工能力', '客车', '改性', '产品品质', '而成', '配方', '整车', '橡胶', '供应', '维修', '工艺', '应用于', '配套', '大型', '市场', '高新技术企业']"
1884,6,1,"['改性塑料', '粒子', '低压电器', '汽车', '物流配送', '为其', '测试', '在内', '研发', '厂商', '专用', '下游', '销售', '零部件', '合作关系', '稳定', '比重', '2013年', '积累', '经验', '2014年', '综合', '营业收入', '2015年', '主营业务收入', '设立', '变化', '发生', '领域', '月', '占', '99.38%']"
1885,3,10,"['七通', '管理软件', '致远', '软件产品', '到位', '用友', '管理方面', '条形码', '开发软件', '开发', '管理效率', '外购', '各方面', '自主', '软件技术', '软件系统', '提出', '经销', '执行', '管理系统', '定制', '采用', '方案', '方式', '整合', '实施', '提升', '信息化', '供应商', '资源', '软件', '需求']"
1886,6,7,"['锂离子电池', '负极', '石墨', '材料', '制品业', '非金属矿', '贝特瑞', '所属', '天然', '行业', '石墨制品', '锂离子电池石墨类负极材料', '鳞片', '其所处', '正极', '新能源材料', '碳素', '最主要', '锂电池', '第一家', '起草', '国家标准', '深加工', '国家级', '全球', '产业链', '完整', '用于', '制品', '挂牌公司管理型行业分类指引', '国民经济行业分类', '修订']"
1887,4,3,"['粮食', '除尘', '输送', '设备', '仓储', '物流', '民营科技', '成套', '盛名', '中国港口协会', '筒仓', '散粮运输分会', '中国粮食物流协会', '商品', '气力输送', '享誉', '系统', '企业', '五金产品', '进出口', '闸阀', '研究成果', '十二五', '入选', '钢材', '副会长', '会员单位', '阀门', '有色金属', '工程技术', '高新技术产品', '流通']"
1888,4,3,"['河北省', '工业燃烧器', '金沙', '燃烧器', '26项', '热风炉', '24项', '河北省科学技术厅', '积累', '2014年', '注册商标', '均有', '更新', '科技型中小企业', '收集', '业绩', '关注', '调整', '声誉', '后期', '2项', '著名商标', '树立', '优良', '现场', '技术水平', '一批', '努力', '实用新型专利', '认定为', '评为', '业内']"
1889,8,8,"['药品', '上游', '医药', '批发', '流通', '差价', '生产厂家', '经销商', '利润', '获取', '下游', '商业', '采购', '终端', '进销', '是从', '分销商', '一项', '药店', '出售', '厂家', '连接', '一级', '交易', '经营', '医院', '零售', '增值', '过程', '资质', '货物', '企业']"
1890,3,0,"['地理信息', '数据', '采集', '成集', '广东精一规划信息科技股份有限公司', '地理信息产业', '遥感', '建库', '申报稿', '测绘', '之初', '增长', '公开', '说明书', '转让', '集成', '供应商', '积累', '一体', '软件', '发展', '系统', '开发', '解决方案', '成立', '行业', '业务', '研发', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN']"
1891,3,8,"['支付', '移动应用', '控制', '电信', '变更', '沃驰', '亲属', '修格', '运营商', '支付服务商', '5家', '规模较', '增资', '话费', '2015年7月', '能力', '有限', '计费', '也有', '总体', '大幅', '股东', '杭州', '终端用户', '少量', '移动通信', '持续经营', '借助', '便捷', '增强', '收购', '基地']"
1892,6,3,"['石英陶瓷坩埚', '铸锭', '多晶硅', '尺寸', '高纯石英陶瓷坩埚', '石英坩埚三大', '常州天合光能有限公司', '海润光伏科技股份有限公司', '消耗性', '分为', '区分', '产品型号', '系列', '太阳能光伏', '辅料', '大系列', '光伏', '太阳能', '型号', '售后', '注重', '多家', '技术支持', '分类', '性能', '定制', '功能', '过程', '知名', '高效', '应用于', '供应商']"
1893,10,8,"['精准化', '营销', '广告投放', '新媒体', '整合营销', '告别', '粗放式', '迎接', '准绳', '粗放性', '单一性', '效果化', '代理', '品牌', '粉丝', '微博', '苏州', '多样化', '社交', '营销策划', '推动', '效果', '转型', '影响力', '区域', '大数据', '规模', '服务提供商', '媒体', '智能化', '传统', '推广']"
1894,6,6,"['民用建筑', '排污', '建筑类', '给水', '排水', '批准', '管材', '燃气', '水利', '三类', '通讯', '农业', '市政', '工商部门', '电力', '核准', '应用于', '后方', '须经', '依法', '部门', '活动', '销售', '经营范围', '期内', '报告', '制造', '变化', '项目', '经营', '发生', '领域']"
1895,3,10,"['迪富', '运维', '信息系统集成', '监控', '几大', '同类', '产品代理', '实用', '更好地', '河南省', '吸收', '远程', '平台', '自主创新', '金融机构', '运作', '相结合', '来源于', '信息系统', '核心技术', '现有', '知识产权', '政府', '终端', '数据', '一体化', '单位', '大型', '经验', '信息', '自主', '发展']"
1896,3,0,"['互联', '2011年1月18日', '报业', '社交网络', '杂志', '高效率', '行业解决方案', '全新', '出版', '交互', '平台', '高质量', '简称', '深度', '数字', '电子商务', '服务提供商', '媒体', '广告', '基础', '一体', '专注', '系统', '解决方案', '成立', 'MCI', 'IPS', '集', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN', 'UNKNOWN']"
1897,4,3,"['电缆连接器', '加工', '工业类', '电缆固定头', '绑带', '配件', '黄铜棒', '多道', '捆扎机', '五金冲压件', '电器配件', '配线', '连接器', '精密机械', '半成品', '电线', '而成', '厂家', '电缆', '塑料制品', '制造', '2009年', '模具', '高品质', '原材料', '机械设备', '采用', '零部件', '系列产品', '检测', '货物', '进出口']"
